Kidney Centers,"","","","","","","","","","","","","","",Kidney Center Geocode,"","","","","","","","","","","","","","","",Kidney Center Location,"","",Nearest Restaurant,"","","","","","","",""
MongoDB ID,# of Dialysis Stations,Address,Certification or Recertification Date,Chain Organization,City,County,Facility Name,Network,Offers In-Center Hemodialysis,Profit or Non-Profit,Provider Number,State,Zip,"",Address,City,State,Zip,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,County,Country,Source,"",Type,Coordinates,"",Distance (Miles),RVP,AD,Restaurant #,Name,Address,City,State,Zip
5f8f6edcf5819bfd981a4508,10,6010 W MAPLE RD STE 215,6/17/10,,WEST BLOOMFIELD,OAKLAND,DAVITA WEST BLOOMFIELD DIALYSIS,11,TRUE,Profit,232661,MI,48322,"",6010 W MAPLE RD STE 215,West Bloomfield,MI,48322,42.542692,-83.375414,1,range_interpolation,6010,W Maple Rd,Ste,215,Oakland County,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-83.375414, 42.542692]","",7.649028504280629,"","",44,Novi,21091 Haggerty Rd,Novi,MI,48375
5f8f6edcf5819bfd981a4509,25,23857 GREENFIELD RD,12/21/88,,SOUTHFIELD,OAKLAND,DAVITA CORNERSTONE DIALYSIS,11,TRUE,Profit,232512,MI,48075,"",23857 GREENFIELD RD,Southfield,MI,48075,42.465763,-83.201506,1,range_interpolation,23857,Greenfield Rd,false,false,Oakland County,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-83.201506, 42.465763]","",12.073900154192573,"","",44,Novi,21091 Haggerty Rd,Novi,MI,48375
5f8f6edcf5819bfd981a450f,9,3950 BEAUBIEN BLVD,9/1/77,,DETROIT,WAYNE,CHILDRENS HOSPITAL OF MICHIGAN DIALYSIS,11,TRUE,Profit,232328,MI,48201,"",3950 BEAUBIEN BLVD,Detroit,MI,48201,42.353102,-83.05232,1,rooftop,3950,Beaubien,false,false,Wayne County,US,Semcog,"",Point,"[-83.05232, 42.353102]","",9.328526211729477,"","",189,Allen Park,3310 Fairlane Dr,Allen Park,MI,48101
5f8f6edcf5819bfd981a4510,16,27201 W WARREN ST,10/25/10,,DEARBORN HEIGHTS,WAYNE,FMC - GARDEN CITY,11,TRUE,Profit,232667,MI,48127,"",27201 W WARREN ST,Dearborn Heights,MI,48127,42.340845,-83.3097,1,range_interpolation,27201,W Warren St,false,false,Wayne County,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-83.3097, 42.340845]","",4.063049249223645,"","",241,Westland,35613 Warren Rd,Westland,MI,48185
5f8f6edcf5819bfd981a4511,14,2 ROYAL PARK DR,10/1/98,,ZEELAND,OTTAWA,FMC ROYAL PARK - ZEELAND,11,TRUE,Profit,232564,MI,49464,"",2 ROYAL PARK DR,Zeeland,MI,49464,42.802784,-86.019381,1,rooftop,2,Royal Park Dr,false,false,Ottawa County,US,Ottawa,"",Point,"[-86.019381, 42.802784]","",3.550822394067712,"","",244,Holland,12383 James St,Holland,MI,49424
5f8f6edcf5819bfd981a4513,16,13200 W WARREN AVE,11/16/06,,DEARBORN,WAYNE,DAVITA EAST DEARBORN DIALYSIS,11,TRUE,Profit,232631,MI,48126,"",13200 W WARREN AVE,Dearborn,MI,48126,42.343949,-83.173242,1,range_interpolation,13200,W Warren Ave,false,false,Wayne County,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-83.173242, 42.343949]","",4.654883289164079,"","",189,Allen Park,3310 Fairlane Dr,Allen Park,MI,48101
5f8f6edcf5819bfd981a4514,10,1540 E HOSPITAL DR RM 10-712,1/1/77,,ANN ARBOR,WASHTENAW,UNIV OF MI DIALYSIS - PEDIATRIC,11,TRUE,Non-Profit,232309,MI,48109,"",1540 E HOSPITAL DR RM 10-712,Ann Arbor,MI,48109,42.282041,-83.727458,1,rooftop,1540,E Hospital Dr,Rm,10,Washtenaw County,US,Semcog,"",Point,"[-83.727458, 42.282041]","",17.744902689188088,"","",241,Westland,35613 Warren Rd,Westland,MI,48185
5f8f6edcf5819bfd981a4516,13,5757 WHITMORE LAKE RD STE 1600,5/16/97,,BRIGHTON,LIVINGSTON,FMC DIALYSIS - BRIGHTON,11,TRUE,Profit,232552,MI,48116,"",5757 WHITMORE LAKE RD STE 1600,Brighton,MI,48116,42.520206,-83.758796,1,rooftop,5757,Whitmore Lake Rd,Ste,1600,Livingston County,US,Semcog,"",Point,"[-83.758796, 42.520206]","",17.354878740073936,"","",44,Novi,21091 Haggerty Rd,Novi,MI,48375
5f8f6edcf5819bfd981a451b,8,"6700 N ROCHESTER RD, SUITE GI-14",9/26/18,,ROCHESTER HILLS,OAKLAND,"FMS BEAUMONT HEALTH, LLC",11,TRUE,Profit,232730,MI,48306,"","6700 N ROCHESTER RD, SUITE GI-14",Rochester Hills,MI,48306,42.699521,-83.135752,1,rooftop,6700,N Rochester Rd,Ste,false,Oakland County,US,Oakland,"",Point,"[-83.135752, 42.699521]","",8.637861690370478,"","",99,Auburn Hills,3930 Baldwin Rd,Auburn Hills,MI,48326
5f8f6edcf5819bfd981a451d,36,801 CHERRY ST SE,10/1/98,,GRAND RAPIDS,KENT,DAVITA PDI-GRAND RAPIDS,11,TRUE,Profit,232565,MI,49506,"",801 CHERRY ST SE,Grand Rapids,MI,49503,42.959847,-85.649123,0.9,rooftop,801,Cherry St SE,false,false,Kent County,US,Kent,"",Point,"[-85.649123, 42.959847]","",4.322039736434836,"","",193,Woodland Mall,3195 28th Street SE R-101,Kentwood,MI,49512
5f8f6edcf5819bfd981a451e,18,27150 W 8 MILE RD,9/10/14,,SOUTHFIELD,OAKLAND,"GREAT LAKES DIALYSIS WEST, LLC",11,TRUE,Profit,232695,MI,48033,"",27150 W 8 MILE RD,Southfield,MI,48033,42.44275,-83.314098,1,rooftop,27150,W 8 Mile Rd,false,false,Oakland County,US,Oakland,"",Point,"[-83.314098, 42.44275]","",6.211931487125899,"","",44,Novi,21091 Haggerty Rd,Novi,MI,48375
5f8f6edcf5819bfd981a4520,24,24931 KELLY RD,9/2/16,,EASTPOINTE,MACOMB,NEPHROLOGY CENTER OF EASTPOINTE LLC,11,TRUE,Profit,232712,MI,48021,"",24931 KELLY RD,Eastpointe,MI,48021,42.479523,-82.92815,1,rooftop,24931,Kelly Rd,false,false,Macomb County,US,Macomb,"",Point,"[-82.92815, 42.479523]","",19.761407405577945,"","",189,Allen Park,3310 Fairlane Dr,Allen Park,MI,48101
5f8f6edcf5819bfd981a4522,17,2680 WALKER AVE NW STE A,12/18/13,,GRAND RAPIDS,KENT,DAVITA WALKER DIALYSIS,11,TRUE,Profit,232690,MI,49544,"",2680 WALKER AVE NW STE A,Grand Rapids,MI,49534,43.013644,-85.72266,0.9,rooftop,2680,Walker Ave NW,Ste,A,Kent County,US,Kent,"",Point,"[-85.72266, 43.013644]","",9.16793585200618,"","",175,Grandville,3676 Potomac Circle SW,Grandville,MI,49418
5f8f6edcf5819bfd981a4524,12,10850 BELLEVILLE RD,9/5/18,,BELLEVILLE,WAYNE,DAVITA BELLEVILLE DIALYSIS,11,TRUE,Profit,232724,MI,48111,"",10850 BELLEVILLE RD,Van Buren Twp,MI,48111,42.222731,-83.485222,1,range_interpolation,10850,Belleville Rd,false,false,Wayne County,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-83.485222, 42.222731]","",9.408362708001095,"","",241,Westland,35613 Warren Rd,Westland,MI,48185
5f8f6edcf5819bfd981a4526,3,39525 W 14 MILE RD STE 200,11/21/12,,NOVI,OAKLAND,GHS WESTERN REGIONAL HOME DIALYSIS,11,FALSE,Non-Profit,232685,MI,48377,"",39525 W 14 MILE RD STE 200,Novi,MI,48377,42.526279,-83.439856,1,rooftop,39525,W 14 Mile Rd,Ste,200,Oakland County,US,Oakland,"",Point,"[-83.439856, 42.526279]","",5.870360640050372,"","",44,Novi,21091 Haggerty Rd,Novi,MI,48375
5f8f6edcf5819bfd981a4527,16,"2050 LIVERNOIS, SUITE A",9/1/77,,TROY,OAKLAND,GREENFIELD HS - TROY,11,TRUE,Non-Profit,232506,MI,48083,"","2050 LIVERNOIS, SUITE A",Troy,MI,48083,42.552922,-83.146775,1,rooftop,2050,Livernois,Ste,A,Oakland County,US,Semcog,"",Point,"[-83.146775, 42.552922]","",13.022280485737046,"","",99,Auburn Hills,3930 Baldwin Rd,Auburn Hills,MI,48326
5f8f6edcf5819bfd981a452a,18,25780 COMMERCE DR,4/8/92,,MADISON HEIGHTS,OAKLAND,FMC DIALYSIS - MADISON HEIGHTS,11,TRUE,Profit,232525,MI,48071,"",25780 COMMERCE DR,Madison Heights,MI,48071,42.481377,-83.087965,1,rooftop,25780,Commerce Dr,false,false,Oakland County,US,Oakland,"",Point,"[-83.087965, 42.481377]","",15.106675029695799,"","",189,Allen Park,3310 Fairlane Dr,Allen Park,MI,48101
5f8f6edcf5819bfd981a452f,20,705 28TH ST SE,9/28/16,,GRAND RAPIDS,KENT,DAVITA ALGER HEIGHTS DIALYSIS,11,TRUE,Profit,232714,MI,49548,"",705 28TH ST SE,Grand Rapids,MI,49548,42.913044,-85.649077,1,rooftop,705,28th St SE,false,false,Kent County,US,Kent,"",Point,"[-85.649077, 42.913044]","",3.105877573511421,"","",193,Woodland Mall,3195 28th Street SE R-101,Kentwood,MI,49512
5f8f6edcf5819bfd981a4530,20,16151 19 MILE RD,1/25/08,,CLINTON TOWNSHIP,MACOMB,MACOMB REGIONAL DIALYSIS CENTER,11,TRUE,Profit,232642,MI,48038,"",16151 19 MILE RD,Clinton Township,MI,48038,42.613864,-82.960148,1,rooftop,16151,19 Mile Rd,false,false,Macomb County,US,Semcog,"",Point,"[-82.960148, 42.613864]","",18.569594694665486,"","",99,Auburn Hills,3930 Baldwin Rd,Auburn Hills,MI,48326
5f8f6edcf5819bfd981a4532,18,18100 OAKWOOD BLVD STE 206,7/1/14,,DEARBORN,WAYNE,DAVITA OAKWOOD RENAL SERVICES,11,TRUE,Profit,232702,MI,48124,"",18100 OAKWOOD BLVD STE 206,Dearborn,MI,48124,42.291791,-83.210626,1,range_interpolation,18100,Oakwood Blvd,Ste,206,Wayne County,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-83.210626, 42.291791]","",0.7456317101501639,"","",189,Allen Park,3310 Fairlane Dr,Allen Park,MI,48101
5f8f6edcf5819bfd981a4568,40,7318 SOUTHCREST PKWY,12/17/97,,SOUTHAVEN,DESOTO,RCG SOUTHAVEN,8,TRUE,Profit,252552,MS,38671,"",7318 SOUTHCREST PKWY,Southaven,MS,38671,34.967711,-89.994832,1,range_interpolation,7318,Southcrest Pkwy,false,false,DeSoto County,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-89.994832, 34.967711]","",0.48018718589997195,"","",201,Southaven,6572 Airways Blvd,Southaven,MS,38671
5f8f6edcf5819bfd981a458c,29,1209 SOUTH BRIGGS AVENUE,2/4/02,,DURHAM,DURHAM,FMC DIALYSIS SERVICES OF BRIGGS AVENUE,6,TRUE,Profit,342615,NC,27703,"",1209 SOUTH BRIGGS AVENUE,Durham,NC,27703,35.967938,-78.877676,1,rooftop,1209,S Briggs Ave,false,false,Durham County,US,Durham,"",Point,"[-78.877676, 35.967938]","",15.065708982536837,"","",38,Cary,1102 Walnut St,Cary,NC,27511
5f8f6edcf5819bfd981a4594,36,835 SOUTH NEW HOPE ROAD,4/18/05,,RALEIGH,WAKE,FMC NEW HOPE DIALYSIS,6,TRUE,Profit,342646,NC,27610,"",835 SOUTH NEW HOPE ROAD,Raleigh,NC,27610,35.76271,-78.559602,1,rooftop,835,S New Hope Rd,false,false,Wake County,US,Wake,"",Point,"[-78.559602, 35.76271]","",11.446301135547719,"","",38,Cary,1102 Walnut St,Cary,NC,27511
5f8f6edcf5819bfd981a4596,10,7862 IDLEWILD ROAD,6/26/18,,INDIAN TRAIL,UNION,FRESENIUS KIDNEY CARE INDIAN TRAIL,6,TRUE,Profit,342737,NC,28079,"",7862 IDLEWILD ROAD,Indian Trail,NC,28079,35.106766,-80.632321,1,rooftop,7862,Idlewild Rd,false,false,Union County,US,Union,"",Point,"[-80.632321, 35.106766]","",8.369521475689169,"","",135,Providence Rd,10710 Providence Rd,Charlotte,NC,28277
5f8f6edcf5819bfd981a459a,26,710 WEST HUDSON BLVD.,12/14/09,,GASTONIA,GASTON,BMA SOUTH GASTON DIALYSIS,6,TRUE,Profit,342671,NC,28052,"",710 WEST HUDSON BLVD.,Gastonia,NC,28052,35.235484,-81.200768,1,rooftop,710,W Hudson Blvd,false,false,Gaston County,US,Gaston,"",Point,"[-81.200768, 35.235484]","",4.055375172990969,"","",191,Gastonia,2409 E. Franklin Blvd,Gastonia,NC,28054
5f8f6edcf5819bfd981a45a2,16,3607 WITHERSPOON BLVD,12/31/17,,DURHAM,DURHAM,DAVITA BULL CITY DIALYSIS,6,TRUE,Profit,342732,NC,27707,"",3607 WITHERSPOON BLVD,Durham,NC,27707,35.950534,-78.987909,1,rooftop,3607,Witherspoon Blvd,false,false,Durham County,US,Durham,"",Point,"[-78.987909, 35.950534]","",17.692895939334765,"","",38,Cary,1102 Walnut St,Cary,NC,27511
5f8f6edcf5819bfd981a45a4,32,2321 W  MOREHEAD STREET,3/15/90,,CHARLOTTE,MECKLENBURG,DAVITA CHARLOTTE DIALYSIS,6,TRUE,Profit,342548,NC,28208,"",2321 W  MOREHEAD STREET,Charlotte,NC,28208,35.225034,-80.876927,1,rooftop,2321,W Morehead St,false,false,Mecklenburg County,US,Mecklenburg,"",Point,"[-80.876927, 35.225034]","",8.598783510759558,"","",186,Northlake,8315 Northlake Commons Blvd,Charlotte,NC,28216
5f8f6edcf5819bfd981a45a6,40,928 BAXTER STREET,9/1/76,,CHARLOTTE,MECKLENBURG,FRESENIUS MEDICAL CARE CHARLOTTE,6,TRUE,Profit,342503,NC,28204,"",928 BAXTER STREET,Charlotte,NC,28204,35.212982,-80.841941,1,rooftop,928,Baxter St,false,false,Mecklenburg County,US,Mecklenburg,"",Point,"[-80.841941, 35.212982]","",9.38527298395696,"","",186,Northlake,8315 Northlake Commons Blvd,Charlotte,NC,28216
5f8f6edcf5819bfd981a45a7,10,9562 ROCKY RIVER ROAD,8/14/19,,CHARLOTTE,MECKLENBURG,DAVITA KIDNEY CARE,6,TRUE,Profit,342747,NC,28215,"",9562 ROCKY RIVER ROAD,Charlotte,NC,28215,35.285718,-80.662677,1,rooftop,9562,Rocky River Rd,false,false,Cabarrus County,US,Cabarrus,"",Point,"[-80.662677, 35.285718]","",6.533839070358187,"","",117,Concord Mills,8001 Concord Mills Blvd,Concord,NC,28027
5f8f6edcf5819bfd981a45a8,42,9030 GLENWATER DRIVE,4/13/98,,CHARLOTTE,MECKLENBURG,DSI GLENWATER DIALYSIS,6,TRUE,Profit,342591,NC,28262,"",9030 GLENWATER DRIVE,Charlotte,NC,28262,35.314862,-80.750934,1,rooftop,9030,Glenwater Dr,false,false,Mecklenburg County,US,Mecklenburg,"",Point,"[-80.750934, 35.314862]","",4.261472443962803,"","",117,Concord Mills,8001 Concord Mills Blvd,Concord,NC,28027
5f8f6edcf5819bfd981a45ad,10,301 S. RALEIGH STREET,3/22/13,,ANGIER,HARNETT,"BIO-MEDICAL APPLICATIONS OF NORTH CAROLINA, INC.",6,TRUE,Profit,342694,NC,27501,"",301 S. RALEIGH STREET,Angier,NC,27501,35.502956,-78.740458,1,rooftop,301,S Raleigh St,false,false,Harnett County,US,Harnett,"",Point,"[-78.740458, 35.502956]","",18.573846562206143,"","",38,Cary,1102 Walnut St,Cary,NC,27511
5f8f6edcf5819bfd981a45af,27,1030 VINEHAVEN DR NE,10/29/03,,CONCORD,CABARRUS,DAVITA COPPERFIELD DIALYSIS,6,TRUE,Profit,342631,NC,28025,"",1030 VINEHAVEN DR NE,Kannapolis,NC,28083,35.461572,-80.583633,0.9,rooftop,1030,Vinehaven Dr NE,false,false,Cabarrus County,US,Cabarrus,"",Point,"[-80.583633, 35.461572]","",9.813025971620123,"","",117,Concord Mills,8001 Concord Mills Blvd,Concord,NC,28027
5f8f6edcf5819bfd981a45b1,28,5045 OLD RALEIGH ROAD,5/8/89,,CARY,WAKE,CARY KIDNEY CENTER,6,TRUE,Profit,342544,NC,27511,"",5045 OLD RALEIGH ROAD,Cary,NC,27511,35.73929,-78.805783,1,rooftop,5045,Old Raleigh Rd,false,false,Wake County,US,Cary,"",Point,"[-78.805783, 35.73929]","",3.232449674601462,"","",38,Cary,1102 Walnut St,Cary,NC,27511
5f8f6edcf5819bfd981a45b2,12,6646 REGAL OAKS DRIVE,5/22/17,,CHARLOTTE,MECKLENBURG,"BIO-MEDICAL APPLICATIONS OF NORTH CAROLINA, INC.",6,TRUE,Profit,342719,NC,28212,"",6646 REGAL OAKS DRIVE,Charlotte,NC,28212,35.200945,-80.730715,1,rooftop,6646,Regal Oaks Dr,false,false,Mecklenburg County,US,Mecklenburg,"",Point,"[-80.730715, 35.200945]","",9.732655927326785,"","",135,Providence Rd,10710 Providence Rd,Charlotte,NC,28277
5f8f6edcf5819bfd981a45b9,10,3645 TRUST DRIVE,6/3/19,,RALEIGH,WAKE,OAK CITY DIALYSIS,6,TRUE,Profit,342744,NC,27616,"",3645 TRUST DRIVE,Raleigh,NC,27616,35.859458,-78.578706,1,rooftop,3645,Trust Dr,false,false,Wake County,US,Wake,"",Point,"[-78.578706, 35.859458]","",12.03249289854767,"","",38,Cary,1102 Walnut St,Cary,NC,27511
5f8f6edcf5819bfd981a45bc,27,164 PROFESSIONAL PARK DRIVE,8/18/00,,MOORESVILLE,IREDELL,LAKE NORMAN DIALYSIS CENTER OF WAKE FOREST UNIVERSITY,6,TRUE,Non-Profit,342606,NC,28117,"",164 PROFESSIONAL PARK DRIVE,Mooresville,NC,28117,35.55897,-80.856133,1,rooftop,164,Professional Park Dr,false,false,Iredell County,US,Iredell,"",Point,"[-80.856133, 35.55897]","",14.580754369398072,"","",186,Northlake,8315 Northlake Commons Blvd,Charlotte,NC,28216
5f8f6edcf5819bfd981a45be,15,1010 SHELBY ROAD,10/10/01,,KINGS MOUNTAIN,CLEVELAND,DIALYSIS CLINIC INC KINGS MOUNTAIN,6,TRUE,Non-Profit,342611,NC,28086,"",1010 SHELBY ROAD,Kings Mountain,NC,28086,35.23972,-81.363451,1,range_interpolation,1010,Shelby Rd,false,false,Cleveland County,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-81.363451, 35.23972]","",12.931111785979144,"","",191,Gastonia,2409 E. Franklin Blvd,Gastonia,NC,28054
5f8f6edcf5819bfd981a45c0,16,3411 WEST MILLBROOK RD,3/27/07,,RALEIGH,WAKE,FMS SIX FORKS DIALYSIS CLINIC,6,TRUE,Profit,342653,NC,27613,"",3411 WEST MILLBROOK RD,Raleigh,NC,27613,35.863631,-78.708656,1,rooftop,3411,W Millbrook Rd,false,false,Wake County,US,Cary,"",Point,"[-78.708656, 35.863631]","",7.112793708738408,"","",38,Cary,1102 Walnut St,Cary,NC,27511
5f8f6edcf5819bfd981a45c1,50,2560 LEGION   ROAD,12/19/77,,FAYETTEVILLE,CUMBERLAND,FAYETTEVILLE KIDNEY CENTER,6,TRUE,Profit,342510,NC,28306,"",2560 LEGION   ROAD,Fayetteville,NC,28306,35.012623,-78.90997,1,rooftop,2560,Legion Rd,false,false,Cumberland County,US,Cumberland,"",Point,"[-78.90997, 35.012623]","",4.769343175367708,"","",82,Fayetteville,115 Glensford Dr,Fayetteville,NC,28314
5f8f6edcf5819bfd981a45c3,40,3604 BUSH STREET,7/7/86,,RALEIGH,WAKE,FMC WAKE DIALYSIS CLINIC,6,TRUE,Profit,342522,NC,27609,"",3604 BUSH STREET,Raleigh,NC,27609,35.832061,-78.610174,1,rooftop,3604,Bush St,false,false,Wake County,US,Wake,"",Point,"[-78.610174, 35.832061]","",9.577525649472589,"","",38,Cary,1102 Walnut St,Cary,NC,27511
5f8f6edcf5819bfd981a45c5,40,5220 N TRYON STREET,3/23/90,,CHARLOTTE,MECKLENBURG,FMC OF NORTH CHARLOTTE,6,TRUE,Profit,342549,NC,28213,"",5220 N TRYON STREET,Charlotte,NC,28213,35.258501,-80.778294,1,rooftop,5220,N Tryon St,false,false,Mecklenburg County,US,Mecklenburg,"",Point,"[-80.778294, 35.258501]","",7.599123455411699,"","",186,Northlake,8315 Northlake Commons Blvd,Charlotte,NC,28216
5f8f6edcf5819bfd981a45c8,26,1334 CENTRAL AVENUE,7/7/00,,CHARLOTTE,MECKLENBURG,BMA EAST CHARLOTTE,6,TRUE,Profit,342605,NC,28205,"",1334 CENTRAL AVENUE,Charlotte,NC,28205,35.219772,-80.815553,1,rooftop,1334,Central Ave,false,false,Mecklenburg County,US,Mecklenburg,"",Point,"[-80.815553, 35.219772]","",9.171467283710195,"","",186,Northlake,8315 Northlake Commons Blvd,Charlotte,NC,28216
5f8f6edcf5819bfd981a45c9,16,415 W NC HIGHWAY 54,7/14/11,,DURHAM,DURHAM,DAVITA SOUTHPOINT DIALYSIS,6,TRUE,Profit,342683,NC,27713,"",415 W NC HIGHWAY 54,Durham,NC,27713,35.911215,-78.917768,0.33,place,false,false,false,false,Durham County,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-78.917768, 35.911215]","",13.011718713024239,"","",38,Cary,1102 Walnut St,Cary,NC,27511
5f8f6edcf5819bfd981a45cb,10,5601 TUCKASEEGEE RD,7/2/18,,CHARLOTTE,MECKLENBURG,DAVITA BROOKSHIRE,6,TRUE,Profit,342731,NC,28208,"",5601 TUCKASEEGEE RD,Charlotte,NC,28208,35.24534,-80.919404,0.72,nearest_rooftop_match,5600,Tuckaseegee Rd Charlotte,false,false,Mecklenburg County,US,NC Geographic Information Coordinating Council,"",Point,"[-80.919404, 35.24534]","",7.961409794529914,"","",186,Northlake,8315 Northlake Commons Blvd,Charlotte,NC,28216
5f8f6edcf5819bfd981a45ce,10,5100 REAGAN DR,7/2/18,,CHARLOTTE,MECKLENBURG,DAVITA SUGAR CREEK,6,TRUE,Profit,342736,NC,28206,"",5100 REAGAN DR,Charlotte,NC,28206,35.276656,-80.796107,0.8,nearest_rooftop_match,5108,Reagan Dr Charlotte,false,false,Mecklenburg County,US,NC Geographic Information Coordinating Council,"",Point,"[-80.796107, 35.276656]","",5.9937279330724,"","",186,Northlake,8315 Northlake Commons Blvd,Charlotte,NC,28216
5f8f6edcf5819bfd981a45d1,29,3057 FREEDOM DRIVE,11/21/90,,CHARLOTTE,MECKLENBURG,FRESENIUS KIDNEY CARE WEST CHARLOTTE,6,TRUE,Profit,342554,NC,28208,"",3057 FREEDOM DRIVE,Charlotte,NC,28208,35.241276,-80.888577,1,rooftop,3057,Freedom Dr,false,false,Mecklenburg County,US,Mecklenburg,"",Point,"[-80.888577, 35.241276]","",7.61868869985942,"","",186,Northlake,8315 Northlake Commons Blvd,Charlotte,NC,28216
5f8f6edcf5819bfd981a45da,24,403 SOUTH MAIN STREET,5/5/95,,RAEFORD,HOKE,DAVITA DIALYSIS CARE OF HOKE COUNTY,6,TRUE,Profit,342579,NC,28376,"",403 SOUTH MAIN STREET,Raeford,NC,28376,34.972616,-79.223771,1,rooftop,403,S Main St,false,false,Hoke County,US,Hoke,"",Point,"[-79.223771, 34.972616]","",16.364194936720555,"","",82,Fayetteville,115 Glensford Dr,Fayetteville,NC,28314
5f8f6edcf5819bfd981a45dc,51,526 RAMSEY STREET,11/22/99,,FAYETTEVILLE,CUMBERLAND,FMC DIALYSIS SERVICES SOUTH RAMSEY,6,TRUE,Profit,342601,NC,28301,"",526 RAMSEY STREET,Fayetteville,NC,28301,35.061304,-78.877105,1,rooftop,526,Ramsey St,false,false,Cumberland County,US,Cumberland,"",Point,"[-78.877105, 35.061304]","",4.695225078973559,"","",82,Fayetteville,115 Glensford Dr,Fayetteville,NC,28314
5f8f6edcf5819bfd981a45e1,18,3516 TRICENTER BLVD,8/2/10,,DURHAM,DURHAM,FMS SOUTH DURHAM DIALYSIS CENTER,6,TRUE,Profit,342680,NC,27713,"",3516 TRICENTER BLVD,Durham,NC,27713,35.930508,-78.885058,1,rooftop,3516,Tricenter Blvd,false,false,Durham County,US,Durham,"",Point,"[-78.885058, 35.930508]","",12.983909034062268,"","",38,Cary,1102 Walnut St,Cary,NC,27511
5f8f6edcf5819bfd981a45e4,20,1000 AMERICAN WAY,8/17/07,,APEX,WAKE,FRESENIUS MEDICAL CARE APEX,6,TRUE,Profit,342658,NC,27502,"",1000 AMERICAN WAY,Apex,NC,27502,35.717047,-78.851888,1,rooftop,1000,American Way,false,false,Wake County,US,Cary,"",Point,"[-78.851888, 35.717047]","",6.21119283516216,"","",38,Cary,1102 Walnut St,Cary,NC,27511
5f8f6edcf5819bfd981a45e8,10,10501 CENTRUM PARKWAY,9/11/19,,PINEVILLE,MECKLENBURG,"BIO-MEDICAL APPLICATIONS OF NORTH CAROLINA, INC.",6,TRUE,Profit,342750,NC,28134,"",10501 CENTRUM PARKWAY,Pineville,NC,28134,35.092262,-80.875853,1,range_interpolation,10501,Centrum Pkwy,false,false,Mecklenburg County,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-80.875853, 35.092262]","",6.264060128530608,"","",135,Providence Rd,10710 Providence Rd,Charlotte,NC,28277
5f8f6edcf5819bfd981a45e9,22,11001 INGLESIDE PLACE,2/26/10,,RALEIGH,WAKE,DAVITA WAKE FOREST DIALYSIS CENTER,6,TRUE,Profit,342675,NC,27614,"",11001 INGLESIDE PLACE,Raleigh,NC,27614,35.951806,-78.548462,1,rooftop,11001,Ingleside Pl,false,false,Wake County,US,Wake,"",Point,"[-78.548462, 35.951806]","",17.370515533942875,"","",38,Cary,1102 Walnut St,Cary,NC,27511
5f8f6edcf5819bfd981a45ec,24,1507 W PETTIGREW STREET,4/28/97,,DURHAM,DURHAM,WEST PETTIGREW DIALYSIS CENTER,6,TRUE,Profit,342590,NC,27705,"",1507 W PETTIGREW STREET,Durham,NC,27705,36.004984,-78.920795,1,rooftop,1507,W Pettigrew St,false,false,Durham County,US,Durham,"",Point,"[-78.920795, 36.004984]","",18.444745126308106,"","",38,Cary,1102 Walnut St,Cary,NC,27511
5f8f6edcf5819bfd981a45ed,12,1510 LOWER DALLAS HWY,7/18/19,,DALLAS,GASTON,FRESENIUS KIDNEY CARE NORTH GASTON,6,TRUE,Profit,342745,NC,28034,"",1510 LOWER DALLAS HWY,Dallas,NC,28034,35.302816,-81.158138,1,rooftop,1510,Lower Dallas Hwy,false,false,Gaston County,US,NC Geographic Information Coordinating Council,"",Point,"[-81.158138, 35.302816]","",3.1676460706832796,"","",191,Gastonia,2409 E. Franklin Blvd,Gastonia,NC,28054
5f8f6edcf5819bfd981a45ef,14,9622 KINCEY AVE,3/9/16,,HUNTERSVILLE,MECKLENBURG,DAVITA HUNTERSVILLE DIALYSIS,6,TRUE,Profit,342707,NC,28078,"",9622 KINCEY AVE,Huntersville,NC,28078,35.403262,-80.866568,1,rooftop,9622,Kincey Ave,false,false,Mecklenburg County,US,Mecklenburg,"",Point,"[-80.866568, 35.403262]","",3.856180279750274,"","",186,Northlake,8315 Northlake Commons Blvd,Charlotte,NC,28216
5f8f6edcf5819bfd981a45f0,9,1000 BLYTHE BLVD,9/1/76,,CHARLOTTE,MECKLENBURG,CAROLINAS MEDICAL CENTER DIALYSIS UNIT,6,TRUE,Non-Profit,342306,NC,28232,"",1000 BLYTHE BLVD,Charlotte,NC,28203,35.204789,-80.838384,0.8,range_interpolation,1000,Blythe Blvd,false,false,Mecklenburg County,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-80.838384, 35.204789]","",9.96816380108955,"","",186,Northlake,8315 Northlake Commons Blvd,Charlotte,NC,28216
