Amazon Centers,"","","","","","","",Amazon Center Geocode,"","","","","","","","","","","","","","","",Amazon Center Location,"","",Nearest Restaurant,"","","","","","","",""
MongoDB ID,Code,Type,Address,City,State,Zip,"",Address,City,State,Zip,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,County,Country,Source,"",Type,Coordinates,"",Distance (Miles),RVP,AD,Restaurant #,Name,Address,City,State,Zip
5f8f6f2cdc929b48ad80660b,UMI1,Prime Hub,19991 Brownstown Center Dr Bldg 9,Trenton,MI,48183,"",,Trenton,MI,48183,42.159635,-83.238271,1,rooftop,19991,Brownstown Center Dr,Bldg,9,Wayne County,US,Semcog,"",Point,"[-83.238271, 42.159635]","",8.574987375635509,"","",189,Allen Park,3310 Fairlane Dr,Allen Park,MI,48101
5f8f6f2cdc929b48ad80660c,UFL4/SFL1,Prime Hub,7469 Kingspointe Pkwy,Orlando,FL,32819,"",,Orlando,FL,32819,28.459025,-81.440114,1,rooftop,7469,Kingspointe Pkwy,false,false,Orange County,US,Orange County,"",Point,"[-81.440114, 28.459025]","",6.526362063984522,"","",249,Crossroads,12517 State Rd 535,Orlando,FL,32836
5f8f6f2cdc929b48ad80660d,UMD1,Prime Hub,5001 Holabird Ave,Baltimore,MD,21224,"",,Baltimore,MD,21224,39.271614,-76.552116,1,range_interpolation,5001,Holabird Ave,false,false,Baltimore city,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-76.552116, 39.271614]","",9.339479716982906,"","",234,Towson,121 E. Joppa Rd,Towson,MD,21286
5f8f6f2cdc929b48ad80660e,UGA3,Prime Hub,2160 Breckenridge Blvd #100,Lawrenceville,GA,30043,"",,Lawrenceville,GA,30043,33.968049,-84.082412,1,rooftop,2160,Breckinridge Blvd,Ste,100,Gwinnett County,US,Gwinnett,"",Point,"[-84.082412, 33.968049]","",3.1389226514211646,"","",56,Gwinnett,2275 Pleasant Hill Dr,Duluth,GA,30096
5f8f6f2cdc929b48ad80660f,UMA3,Prime Hub,30 Northampton St,Boston,MA,02118,"",,Boston,MA,02118,42.333863,-71.076143,1,rooftop,30,Northampton St,false,false,Suffolk County,US,City of Boston,"",Point,"[-71.076143, 42.333863]","",12.276769796036247,"","",141,Woburn,19 Commerce Way,Woburn,MA,01801
5f8f6f2cdc929b48ad806610,JFK2/JFK7,Prime Hub,7 W 34th St,New York,NY,10001,"",,New York,NY,10001,40.74894,-73.985334,1,rooftop,7,W 34th St,false,false,New York County,US,City of New York,"",Point,"[-73.985334, 40.74894]","",12.46548110319265,"","",61,Paramus,71 S. State Rt. 17,Paramus,NJ,07652
5f8f6f2cdc929b48ad806611,UMI2,Prime Hub,999 Chicago Rd,Troy,MI,48083,"",,Troy,MI,48083,42.544028,-83.114909,1,rooftop,999,Chicago Rd,false,false,Oakland County,US,Oakland,"",Point,"[-83.114909, 42.544028]","",14.539286280881512,"","",99,Auburn Hills,3930 Baldwin Rd,Auburn Hills,MI,48326
5f8f6f2cdc929b48ad806613,UNY1,Prime Hub,501 2nd Ave,Brooklyn,NY,11232,"",,Brooklyn,NY,11232,40.660462,-74.005301,1,range_interpolation,501,2nd Ave,false,false,Kings County,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-74.005301, 40.660462]","",18.06399022950876,"","",61,Paramus,71 S. State Rt. 17,Paramus,NJ,07652
5f8f6f2cdc929b48ad806614,UIL2,Prime Hub,1250 N Mittel Blvd,Wood Dale,IL,60191,"",,Wood Dale,IL,60191,41.99027,-87.989527,1,range_interpolation,1250,N Mittel Blvd,false,false,DuPage County,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-87.989527, 41.99027]","",17.155862568808256,"","",42,Vernon Hills,535 N. Lakeview,Vernon Hills,IL,60061
5f8f6f2cdc929b48ad806615,UNJ1,Prime Hub,940 Monroe St,Honoken,NJ,07030,"",,Hoboken,NJ,07030,40.749334,-74.037127,1,range_interpolation,940,Monroe St,false,false,Hudson County,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-74.037127, 40.749334]","",11.71714943149704,"","",61,Paramus,71 S. State Rt. 17,Paramus,NJ,07652
5f8f6f2cdc929b48ad806616,UNC1,Prime Hub,300 Dalton Ave,Charlotte,NC,28206,"",,Charlotte,NC,28206,35.240006,-80.830993,1,rooftop,300,Dalton Ave,false,false,Mecklenburg County,US,Mecklenburg,"",Point,"[-80.830993, 35.240006]","",7.614765907218173,"","",186,Northlake,8315 Northlake Commons Blvd,Charlotte,NC,28216
5f8f6f2cdc929b48ad806617,UNC2,Prime Hub,3200 Bush St,Raleigh,NC,27609,"",,Raleigh,NC,27609,35.82394,-78.613338,1,rooftop,3200,Bush St,false,false,Wake County,US,Wake,"",Point,"[-78.613338, 35.82394]","",9.180192144881929,"","",38,Cary,1102 Walnut St,Cary,NC,27511
5f8f6f2cdc929b48ad806618,UPA1,Prime Hub,4100 Chestnut St,Philadelphia,PA,19104,"",,Philadelphia,PA,19104,39.955609,-75.205511,1,rooftop,4100,Chestnut St,false,false,Philadelphia County,US,Philadelphia,"",Point,"[-75.205511, 39.955609]","",13.618983500199663,"","",166,Mt. Laurel,4160 Church Rd,Mt. Laurel,NJ,08054
5f8f6f2cdc929b48ad80661a,UNC3/HCL1,Prime Hub,4525 Statesville Rd,Charlotte,NC,28269,"",,Charlotte,NC,28269,35.282301,-80.835621,1,rooftop,4525,Statesville Rd,false,false,Mecklenburg County,US,Mecklenburg,"",Point,"[-80.835621, 35.282301]","",4.700319453707361,"","",186,Northlake,8315 Northlake Commons Blvd,Charlotte,NC,28216
5f8f6f2cdc929b48ad80661b,UTX4,Prime Hub,6627 Maple Ave,Dallas,TX,75235,"",,Dallas,TX,75235,32.828387,-96.845787,1,rooftop,6627,Maple Ave,false,false,Dallas County,US,Dallas,"",Point,"[-96.845787, 32.828387]","",3.3564433581036726,"","",251,Knox,3130 Knox Street,Dallas,TX,75205
5f8f6f2cdc929b48ad80661d,UOH2,Prime Hub,3563 Interchange Rd,Columbus,OH,43204,"",,Columbus,OH,43204,39.972241,-83.100326,1,rooftop,3563,Interchange Rd,false,false,Franklin County,US,Franklin,"",Point,"[-83.100326, 39.972241]","",11.223467426539852,"","",73,Morse Rd,4175 Morse Crossing,Columbus,OH,43219
5f8f6f2cdc929b48ad80661f,UTX1,Prime Hub,2700 Regent Boulevard,Irving,TX,75063,"",,Irving,TX,75063,32.932083,-97.026254,1,rooftop,2700,Regent Blvd,false,false,Dallas County,US,Dallas,"",Point,"[-97.026254, 32.932083]","",3.713642422997697,"","",108,Valley Ranch,1220 Market Place,Irving,TX,75063
5f8f6f2cdc929b48ad806621,UVA1/DDC3,Prime Hub,5617 Industrial Dr Suite A,Springfield,VA,22151,"",,Springfield,VA,22151,38.799892,-77.168862,1,rooftop,5617,Industrial Dr,Ste,A,Fairfax County,US,Fairfax,"",Point,"[-77.168862, 38.799892]","",11.078769529378835,"","",236,Fair Oaks,11947U Fair Oaks Mall- G213,Fairfax,VA,22033
5f8f6f2cdc929b48ad806624,IND9,Inbound Cross Dock,1151 S Graham Rd,Greenwood,IN,46143,"",,Greenwood,IN,46143,39.589917,-86.063616,1,range_interpolation,1151,S Graham Rd,false,false,Johnson County,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-86.063616, 39.589917]","",4.139660230834481,"","",194,Greenwood,867 US 31 North,Greenwood,IN,46142
5f8f6f2cdc929b48ad806625,UTX7/DDA3,Prime Hub,4601 Gold Spike Dr,Ft Worth,TX,76106,"",,Fort Worth,TX,76106,32.828373,-97.354489,1,rooftop,4601,Gold Spike Dr,false,false,Tarrant County,US,Tarrant County,"",Point,"[-97.354489, 32.828373]","",3.1324357350659353,"","",92,Fossil Creek,6250 North Freeway,Fort Worth,TX,76137
5f8f6f2cdc929b48ad806628,TEB9,Inbound Cross Dock,601 Randolph Rd,Somerset,NJ,08873,"",,Somerset,NJ,08873,40.529058,-74.556064,0.9,range_interpolation,601,Randolph Rd,false,false,Somerset County,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-74.556064, 40.529058]","",7.934780565314459,"","",59,New Brunswick,51 US Hwy 1,New Brunswick,NJ,08901
5f8f6f2cdc929b48ad806629,MEM1,Inbound Cross Dock,3282 E Holmes Rd,Memphis,TN,38118,"",,Memphis,TN,38118,35.006331,-89.95379,1,range_interpolation,3282,E Holmes Rd,false,false,Shelby County,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-89.95379, 35.006331]","",3.6733285888878138,"","",201,Southaven,6572 Airways Blvd,Southaven,MS,38671
5f8f6f2cdc929b48ad80662a,FTW1,Inbound Cross Dock,3333 Lyndon B Johnson Freeway,Dallas,TX,75241,"",,Dallas,TX,75241,32.657393,-96.736319,0.6,street_center,false,Lyndon B Johnson Fwy,false,false,Dallas County,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-96.736319, 32.657393]","",6.2100810666645065,"","",86,Pleasant Run,1003 North I-35 E,DeSoto,TX,75115
5f8f6f2cdc929b48ad80662b,false,Air Gateway,100 Cargo Rd,Windsor Locks,CT,06096,"",,Windsor Locks,CT,06096,41.933846,-72.660245,0.33,place,false,false,false,false,Hartford County,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-72.660245, 41.933846]","",14.19001900003085,"","",145,West Springfield,33 Border Way,W. Springfield,MA,01089
5f8f6f2cdc929b48ad80662d,ABE8,Inbound Cross Dock,309 Cedar Lane,Florence,NJ,08518,"",,Florence,NJ,08518,40.11803,-74.795966,0.87,range_interpolation,309,Cedar St,false,false,Burlington County,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-74.795966, 40.11803]","",8.269012625060256,"","",149,Neshaminy Mall,901 Neshaminy Mall,Bensalem,PA,19020
5f8f6f2cdc929b48ad80662e,CLT2,Inbound Cross Dock,10240 Old Dowd Rd,Charlotte,NC,28214,"",,Charlotte,NC,28214,35.245937,-80.996746,1,rooftop,10240,Old Dowd Rd,false,false,Mecklenburg County,US,Mecklenburg,"",Point,"[-80.996746, 35.245937]","",7.931156227900865,"","",191,Gastonia,2409 E. Franklin Blvd,Gastonia,NC,28054
5f8f6f2cdc929b48ad806631,KBWI,Air Gateway,27350 Mathison Way,Baltimore,MD,21240,"",,Baltimore,MD,21240,39.173866,-76.671519,0.23,place,false,false,false,false,Baltimore city,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-76.671519, 39.173866]","",6.745433161172638,"","",200,Columbia,8230 Gateway Overlook Dr,Elkridge,MD,21075
5f8f6f2cdc929b48ad806635,KAFW,Air Gateway,301 Intermodal Pkwy,Ft Worth,TX,76177,"",,Fort Worth,TX,76177,32.98352,-97.323793,1,rooftop,301,Intermodal Pkwy N,false,false,Tarrant County,US,Tarrant County,"",Point,"[-97.323793, 32.98352]","",6.328606342069431,"","",238,Roanoke,890 E Highway 114,Roanoke,TX,76262
5f8f6f2cdc929b48ad806636,DPX1,Last Mile Facility,500 S 48th St,Phoenix,AZ,85034,"",,Phoenix,AZ,85034,33.443083,-111.979149,1,rooftop,500,S 48th St,false,false,Maricopa County,US,Maricopa,"",Point,"[-111.979149, 33.443083]","",8.573444004493595,"","",31,Ahwatukee,5005 E. Ray Rd,Phoenix,AZ,85044
5f8f6f2cdc929b48ad806637,DPX3,Last Mile Facility,550 E Elliot Rd,Chandler,AZ,85225,"",,Chandler,AZ,85225,33.350653,-111.833679,1,rooftop,550,E Elliot Rd,false,false,Maricopa County,US,Maricopa,"",Point,"[-111.833679, 33.350653]","",8.490142272931744,"","",31,Ahwatukee,5005 E. Ray Rd,Phoenix,AZ,85044
5f8f6f2cdc929b48ad806638,DPX4,Last Mile Facility,1516 W 17th St,Tempe,AZ,85281,"",,Tempe,AZ,85281,33.410659,-111.964297,1,rooftop,1516,W 17th St,false,false,Maricopa County,US,Maricopa,"",Point,"[-111.964297, 33.410659]","",6.362384486047484,"","",31,Ahwatukee,5005 E. Ray Rd,Phoenix,AZ,85044
5f8f6f2cdc929b48ad806639,SPX8,Last Mile Facility,7875 W Buckeye Rd Building 2,Phoenix,AZ,85043,"",,Phoenix,AZ,85043,33.435275,-112.227666,0.72,nearest_rooftop_match,7825,W Buckeye Rd,Bldg,2,Maricopa County,US,Maricopa,"",Point,"[-112.227666, 33.435275]","",14.000542404704104,"","",78,Arrowhead,7873 W. Bell Rd,Peoria,AZ,85382
5f8f6f2cdc929b48ad80663a,DPX5,Last Mile Facility,2150 E Riverview Dr,Phoenix,AZ,85034,"",,Phoenix,AZ,85040,33.419876,-112.035513,0.9,rooftop,2150,E Riverview Dr,false,false,Maricopa County,US,Maricopa,"",Point,"[-112.035513, 33.419876]","",7.776280678988348,"","",31,Ahwatukee,5005 E. Ray Rd,Phoenix,AZ,85044
5f8f6f2cdc929b48ad80663b,SPX7,Last Mile Facility,3405 S McQueen Rd,Chandler,AZ,85286,"",,Chandler,AZ,85249,33.276793,-111.824347,0.8,range_interpolation,3405,S McQueen Rd,false,false,Maricopa County,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-111.824347, 33.276793]","",9.227079251292025,"","",31,Ahwatukee,5005 E. Ray Rd,Phoenix,AZ,85044
5f8f6f2cdc929b48ad80663c,SPX6,Last Mile Facility,13995 West Lower Buckeye Rd,Goodyear,AZ,85338,"",,Goodyear,AZ,85338,33.421182,-112.358838,0.67,nearest_rooftop_match,13970,W Lower Buckeye Rd,false,false,Maricopa County,US,Maricopa,"",Point,"[-112.358838, 33.421182]","",16.803877618744828,"","",78,Arrowhead,7873 W. Bell Rd,Peoria,AZ,85382
5f8f6f2cdc929b48ad80663d,SAZ1/VAZ1/HPX1,Last Mile Facility,3333 S 7th St,Phoenix,AZ,85040,"",,Phoenix,AZ,85040,33.415975,-112.06332,1,rooftop,3333,S 7th St,false,false,Maricopa County,US,Maricopa,"",Point,"[-112.06332, 33.415975]","",8.394641106292532,"","",31,Ahwatukee,5005 E. Ray Rd,Phoenix,AZ,85044
5f8f6f2cdc929b48ad80663e,DTU3,Last Mile Facility,2550 N Nevada St,Chandler,AZ,85225,"",,Chandler,AZ,85225,33.342784,-111.836829,1,rooftop,2550,N Nevada St,false,false,Maricopa County,US,Maricopa,"",Point,"[-111.836829, 33.342784]","",8.188983443756262,"","",31,Ahwatukee,5005 E. Ray Rd,Phoenix,AZ,85044
5f8f6f2cdc929b48ad806642,DTU8,Last Mile Facility,3003 S 38th St,Phoenix,AZ,85040,"",,Phoenix,AZ,85040,33.418705,-111.999612,1,range_interpolation,3003,S 38th St,false,false,Maricopa County,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-111.999612, 33.418705]","",7.022319392581705,"","",31,Ahwatukee,5005 E. Ray Rd,Phoenix,AZ,85044
5f8f6f2cdc929b48ad806643,DLR3,Last Mile Facility,400 Sharkley Dr,Maumelle,AR,72113,"",,Maumelle,AR,72113,34.857241,-92.390298,0.33,place,false,false,false,false,Pulaski County,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-92.390298, 34.857241]","",7.643809911969257,"","",161,W. Little Rock,11721 Chenal Pkwy,W. Little Rock,AR,72211
5f8f6f2cdc929b48ad806644,DLR1,Last Mile Facility,1900 Pine St,North Little Rock,AR,72114,"",,North Little Rock,AR,72114,34.772346,-92.259704,0.9,rooftop,1900,N Pine St,false,false,Pulaski County,US,Pulaski,"",Point,"[-92.259704, 34.772346]","",4.112866395257234,"","",233,Sherwood,6000 Warden Rd,Sherwood,AR,72120
5f8f6f2cdc929b48ad806645,DLR2,Last Mile Facility,12401 Interstate 30,Little Rock,AR,72009,"",,Little Rock,AR,72209,34.645526,-92.421033,0.9,rooftop,12401,Interstate 30,false,false,Pulaski County,US,Pulaski,"",Point,"[-92.421033, 34.645526]","",7.106561392044106,"","",161,W. Little Rock,11721 Chenal Pkwy,W. Little Rock,AR,72211
5f8f6f2cdc929b48ad806646,DCS1,Last Mile Facility,7704 Milton E Proby Pkwy,Colorado Springs,CO,80916,"",,Colorado Springs,CO,80916,38.789558,-104.703194,1,rooftop,7704,Milton E Proby Pkwy,false,false,El Paso County,US,Statewide,"",Point,"[-104.703194, 38.789558]","",6.191915355205928,"","",112,S. Colorado Springs,2190 Southgate Rd,Colorado Springs,CO,80906
5f8f6f2cdc929b48ad806647,DCS3,Last Mile Facility,4303 Grinnell Blvd,Colorado Springs,CO,80911,"",,Colorado Springs,CO,80911,38.734693,-104.719542,0.6,street_center,false,Grinnell Blvd,false,false,El Paso County,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-104.719542, 38.734693]","",6.9633676780419735,"","",112,S. Colorado Springs,2190 Southgate Rd,Colorado Springs,CO,80906
5f8f6f2cdc929b48ad806648,DDE5,Last Mile Facility,6951 S Blackhawk St,Englewood,CO,80112,"",,Englewood,CO,80112,39.590357,-104.827245,1,rooftop,6951,S Blackhawk St,false,false,Arapahoe County,US,Arapahoe County,"",Point,"[-104.827245, 39.590357]","",5.907247494603592,"","",24,Highlands Ranch,8555 S. Quebec St.,Highlands Ranch,CO,80126
5f8f6f2cdc929b48ad806649,DDE6,Last Mile Facility,6150 Downing St Bldg 5,Denver,CO,80216,"",,Denver,CO,80216,39.808068,-104.972778,1,rooftop,6150,Downing St,Bldg,5,Adams County,US,Adams,"",Point,"[-104.972778, 39.808068]","",11.205157884715572,"","",74,Denver West,14255 W. Colfax,Golden,CO,80401
5f8f6f2cdc929b48ad80664a,DDV2,Last Mile Facility,900 E 128th Ave,Thorton,CO,80241,"",,Thornton,CO,80241,39.927497,-104.972702,1,rooftop,900,E 128th Ave,false,false,Adams County,US,City of Thornton,"",Point,"[-104.972702, 39.927497]","",16.651976791774747,"","",74,Denver West,14255 W. Colfax,Golden,CO,80401
5f8f6f2cdc929b48ad80664b,HDE1,Last Mile Facility,19799 E 36th Ave Bldy #29,Aurora,CO,80011,"",,Aurora,CO,80011,39.767183,-104.75573,0.87,rooftop,19799,E 36th Dr,#,29,Adams County,US,City of Aurora,"",Point,"[-104.75573, 39.767183]","",11.673497763284523,"","",177,Smoky Hill,6369 S. Southlands Pkwy,Aurora,CO,80016
5f8f6f2cdc929b48ad80664c,HBD1,Last Mile Facility,65 Holmes Rd,Newington,CT,06615,"",,Newington,CT,06111,41.708912,-72.744318,0.9,rooftop,65,Holmes Rd,false,false,Hartford County,US,Connecticut Geospatial Information Systems Council,"",Point,"[-72.744318, 41.708912]","",5.076799503048791,"","",142,Rocky Hill,1519 Silas Deane Hwy,Rocky Hill,CT,06067
5f8f6f2cdc929b48ad80664d,DDE8,Last Mile Facility,4555 E 37th St,Loveland,CO,80538,"",,Loveland,CO,80538,40.428921,-105.011726,0.8,nearest_rooftop_match,4567,E 37th St,false,false,Larimer County,US,City of Loveland,"",Point,"[-105.011726, 40.428921]","",1.5275564969642677,"","",187,Loveland,6015 Sky Pond Dr,Loveland,CO,80538
5f8f6f2cdc929b48ad80664e,DDV5,Last Mile Facility,2889 Himalaya Dr Bldg 15,Aurora,CO,80011,"",,Aurora,CO,80011,39.756869,-104.755245,0.87,rooftop,2889,Himalaya Rd,Bldg,15,Adams County,US,Adams,"",Point,"[-104.755245, 39.756869]","",10.970134636147453,"","",177,Smoky Hill,6369 S. Southlands Pkwy,Aurora,CO,80016
5f8f6f2cdc929b48ad806651,DOB4,Last Mile Facility,500 Long Beach Blvd,Stratford,CT,06615,"",,Stratford,CT,06615,41.163964,-73.154942,1,rooftop,500,Long Beach Blvd,false,false,Fairfield County,US,City of Stratford,"",Point,"[-73.154942, 41.163964]","",10.24498222050318,"","",143,Orange,220 Indian River Rd,Orange,CT,06477
5f8f6f2cdc929b48ad806652,DBL1,Last Mile Facility,71 Horizon Drive,Bristol,CT,06010,"",,Bristol,CT,06010,41.650315,-72.913486,1,rooftop,71,Horizon Dr,false,false,Hartford County,US,Connecticut Geospatial Information Systems Council,"",Point,"[-72.913486, 41.650315]","",13.586271151225178,"","",142,Rocky Hill,1519 Silas Deane Hwy,Rocky Hill,CT,06067
5f8f6f2cdc929b48ad806654,DMO1,Last Mile Facility,7469 Kingspointe Pkwy,Orlando,FL,32819,"",,Orlando,FL,32819,28.459025,-81.440114,1,rooftop,7469,Kingspointe Pkwy,false,false,Orange County,US,Orange County,"",Point,"[-81.440114, 28.459025]","",6.526362063984522,"","",249,Crossroads,12517 State Rd 535,Orlando,FL,32836
5f8f6f2cdc929b48ad806655,DOB2,Last Mile Facility,425 S Cherry St,Wallingford,CT,06492,"",,Wallingford,CT,06492,41.441387,-72.836396,1,rooftop,425,S Cherry St,false,false,New Haven County,US,Connecticut Geospatial Information Systems Council,"",Point,"[-72.836396, 41.441387]","",15.333710068902796,"","",143,Orange,220 Indian River Rd,Orange,CT,06477
5f8f6f2cdc929b48ad806659,DCY9,Last Mile Facility,48 Boston Post Rd,Orange,CT,06477,"",,Orange,CT,06477,41.277864,-72.983466,1,rooftop,48,Boston Post Rd,false,false,New Haven County,US,Connecticut Geospatial Information Systems Council,"",Point,"[-72.983466, 41.277864]","",1.690610608376616,"","",143,Orange,220 Indian River Rd,Orange,CT,06477
5f8f6f2cdc929b48ad80665b,DYO5,Last Mile Facility,7120 Main St,Trumbull,CT,06611,"",,Trumbull,CT,06611,41.294331,-73.243534,1,rooftop,7120,Main St,false,false,Fairfield County,US,Town of Trumbull,"",Point,"[-73.243534, 41.294331]","",12.719679543413905,"","",143,Orange,220 Indian River Rd,Orange,CT,06477
5f8f6f2cdc929b48ad80665e,DMO3,Last Mile Facility,1216 S Orange Blossom Trail,Orange,FL,32805,"",,Orlando,FL,32805,28.52782,-81.39706,1,rooftop,1216,S Orange Blossom Trl,false,false,Orange County,US,Statewide2,"",Point,"[-81.39706, 28.52782]","",11.931166685238237,"","",249,Crossroads,12517 State Rd 535,Orlando,FL,32836
5f8f6f2cdc929b48ad806660,HMO1,Last Mile Facility,901 West Landstreet Rd,Orlando,FL,32824,"",,Orlando,FL,32824,28.437593,-81.391905,1,rooftop,901,W Landstreet Rd,false,false,Orange County,US,Orange County,"",Point,"[-81.391905, 28.437593]","",7.780300304310896,"","",249,Crossroads,12517 State Rd 535,Orlando,FL,32836
5f8f6f2cdc929b48ad80666e,DFL4,Last Mile Facility,4401 Seaboard Rd,Orlando,FL,32808,"",,Orlando,FL,32808,28.581762,-81.437882,1,rooftop,4401,Seaboard Rd,false,false,Orange County,US,Statewide2,"",Point,"[-81.437882, 28.581762]","",14.315347241090976,"","",249,Crossroads,12517 State Rd 535,Orlando,FL,32836
5f8f6f2cdc929b48ad806676,DMO7,Last Mile Facility,9775 Air Commerce Pkwy,Orlando,FL,32827,"",,Orlando,FL,32827,28.422684,-81.341711,1,rooftop,9775,Air Commerce Pkwy,false,false,Orange County,US,Orange County,"",Point,"[-81.341711, 28.422684]","",10.233266367663223,"","",249,Crossroads,12517 State Rd 535,Orlando,FL,32836
5f8f6f2cdc929b48ad80667b,DAT1,Last Mile Facility,4800 Highlands Pkwy SE,Smyrna,GA,30082,"",,Smyrna,GA,30082,33.830327,-84.507537,1,rooftop,4800,Highlands Pkwy,false,false,Cobb County,US,Cobb,"",Point,"[-84.507537, 33.830327]","",8.401223737721862,"","",57,Buckhead,"1 Buckhead Loop NE, Ste 130",Atlanta,GA,30326
5f8f6f2cdc929b48ad80667d,DAT3,Last Mile Facility,2750 Sullivan Rd,Atlanta,GA,30337,"",,Atlanta,GA,30337,33.62326,-84.479504,1,rooftop,2750,Sullivan Rd,false,false,Fulton County,US,Fulton County,"",Point,"[-84.479504, 33.62326]","",17.16373896399697,"","",57,Buckhead,"1 Buckhead Loop NE, Ste 130",Atlanta,GA,30326
5f8f6f2cdc929b48ad80667e,DAT2,Last Mile Facility,1700 Belle Meade Ct,Lawrenceville,GA,30043,"",,Lawrenceville,GA,30043,33.961541,-84.056591,1,rooftop,1700,Belle Meade Ct,false,false,Gwinnett County,US,Gwinnett,"",Point,"[-84.056591, 33.961541]","",4.592329333605529,"","",56,Gwinnett,2275 Pleasant Hill Dr,Duluth,GA,30096
5f8f6f2cdc929b48ad80667f,DAT6,Last Mile Facility,7055 Campbellton Rd,Atlanta,GA,30331,"",,Atlanta,GA,30331,33.693574,-84.616895,0.9,rooftop,7055,Campbellton Rd SW,false,false,Fulton County,US,Fulton County,"",Point,"[-84.616895, 33.693574]","",18.22137002217693,"","",57,Buckhead,"1 Buckhead Loop NE, Ste 130",Atlanta,GA,30326
5f8f6f2cdc929b48ad806680,HAT1,Last Mile Facility,3185 Fayetteville Rd SE,Atlanta,GA,30316,"",,Atlanta,GA,30316,33.690959,-84.345062,1,range_interpolation,3185,Fayetteville Rd SE,false,false,DeKalb County,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-84.345062, 33.690959]","",11.185244101834689,"","",57,Buckhead,"1 Buckhead Loop NE, Ste 130",Atlanta,GA,30326
5f8f6f2cdc929b48ad806683,DGE9,Last Mile Facility,5000 Lanier Islands Pkwy Bldg 2,Buford,GA,30518,"",,Buford,GA,30518,34.143702,-83.959672,1,rooftop,5000,Lanier Islands Pkwy,Bldg,2,Hall County,US,Hall,"",Point,"[-83.959672, 34.143702]","",5.880028321853025,"","",122,Mall of Georgia,3206 Buford Dr,Buford,GA,30519
5f8f6f2cdc929b48ad806684,false,Last Mile Facility,6945 Button Gwinnett Dr,Doraville,GA,30340,"",,Atlanta,GA,30340,33.906964,-84.239201,1,rooftop,6945,Button Gwinnett Dr,false,false,Gwinnett County,US,Gwinnett,"",Point,"[-84.239201, 33.906964]","",7.009197575337956,"","",56,Gwinnett,2275 Pleasant Hill Dr,Duluth,GA,30096
5f8f6f2cdc929b48ad806688,DIA3,Last Mile Facility,1301 E Gateway Dr Bldg 5,Grimes,IA,50111,"",,Grimes,IA,50111,41.697991,-93.775854,0.62,nearest_rooftop_match,1251,NE Gateway Dr,Bldg,5,Polk County,US,Polk,"",Point,"[-93.775854, 41.697991]","",9.238631980336951,"","",167,Jordan Creek,140 S. Jordan Creek Pkwy,W. Des Moines,IA,50266
5f8f6f2cdc929b48ad806689,DCH2,Last Mile Facility,8290 Austin Ave,Morton Grove,IL,60053,"",,Morton Grove,IL,60053,42.031672,-87.777677,1,rooftop,8290,Austin Ave,false,false,Cook County,US,Cook,"",Point,"[-87.777677, 42.031672]","",16.70788992573234,"","",42,Vernon Hills,535 N. Lakeview,Vernon Hills,IL,60061
5f8f6f2cdc929b48ad80668a,DCH3,Last Mile Facility,4500 Western Ave,Lisle,IL,60532,"",,Lisle,IL,60532,41.803286,-88.097275,1,rooftop,4500,Western Ave,false,false,DuPage County,US,Dupage,"",Point,"[-88.097275, 41.803286]","",5.927594282671846,"","",62,Naperville,1915 Glacier Park Ave,Naperville,IL,60540
5f8f6f2cdc929b48ad80668b,DCH5,Last Mile Facility,2450 Northwest Pkwy,Elgin,IL,60124,"",,Elgin,IL,60123,42.094343,-88.337395,0.9,range_interpolation,2450,Northwest Pkwy,false,false,Kane County,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-88.337395, 42.094343]","",3.858340183369407,"","",182,Algonquin,1512 S. Randall Rd,Algonquin,IL,60102
5f8f6f2cdc929b48ad80668c,DCH4,Last Mile Facility,401 Terrace Dr,Mudelein,IL,60060,"",,Mundelein,IL,60060,42.254313,-87.985719,1,rooftop,401,Terrace Dr,false,false,Lake County,US,Lake,"",Point,"[-87.985719, 42.254313]","",2.195495098628857,"","",42,Vernon Hills,535 N. Lakeview,Vernon Hills,IL,60061
5f8f6f2cdc929b48ad80668d,DCH6,Last Mile Facility,206 S Pinnacle Dr,Romeoville,IL,60446,"",,Romeoville,IL,60446,41.617307,-88.118221,1,rooftop,206,S Pinnacle Dr,false,false,Will County,US,Will,"",Point,"[-88.118221, 41.617307]","",11.671878049827518,"","",62,Naperville,1915 Glacier Park Ave,Naperville,IL,60540
